logz logzerr logvol nlive logl logwt insert_order
-7.275296969364240795e+03 3.217457986145321058e+01 -3.304999999999951754e+00 2.000000000000000000e+02 -7.264139879305345858e+03 -7.272745695630227601e+03 4.400000000000000022e-01
-7.272670604601252307e+03 2.718472885783355864e+01 -3.309999999999951648e+00 2.000000000000000000e+02 -7.248368171981949672e+03 -7.256978988306831525e+03 1.679999999999999938e+00
-7.256978988153646242e+03 2.221121892944932696e+01 -3.314999999999951541e+00 2.000000000000000000e+02 -7.213653671069410848e+03 -7.222269487394292810e+03 1.400000000000000133e-01
-7.222269487394292810e+03 2.527127917001979540e+01 -3.319999999999951434e+00 2.000000000000000000e+02 -7.172547467832432631e+03 -7.181168284157313792e+03 6.899999999999999467e-01
-7.181168284157313792e+03 3.459338080810800164e+01 -3.324999999999951328e+00 2.000000000000000000e+02 -7.161150494317079392e+03 -7.169776310641960663e+03 1.330000000000000071e+00
-7.169776299356317395e+03 3.002432914294686839e+01 -3.329999999999951221e+00 2.000000000000000000e+02 -6.995681876583130361e+03 -7.004312692908011741e+03 2.700000000000000178e-01
-7.004312692908011741e+03 9.376215344833948961e+01 -3.334999999999951115e+00 2.000000000000000000e+02 -6.970560810574818788e+03 -6.979196626899700277e+03 1.219999999999999973e+00
-6.979196626899687544e+03 6.811867570142615591e+01 -3.339999999999951008e+00 2.000000000000000000e+02 -6.955766347878102351e+03 -6.964407164202983950e+03 9.499999999999999556e-01
-6.964407163825396310e+03 5.585833074087754113e+01 -3.344999999999950901e+00 2.000000000000000000e+02 -6.942616831144046046e+03 -6.951262647468927753e+03 1.000000000000000021e-02
-6.951262645512748350e+03 5.987270994449501416e+01 -3.349999999999950795e+00 2.000000000000000000e+02 -6.926623117312485192e+03 -6.935273933637367008e+03 1.389999999999999902e+00
-6.935273933523554660e+03 7.562545696688631303e+00 -3.354999999999950688e+00 2.000000000000000000e+02 -6.881909082515949194e+03 -6.890564898840831120e+03 6.999999999999999556e-01
-6.890564898840831120e+03 2.572885204577648821e+01 -3.359999999999950582e+00 2.000000000000000000e+02 -6.820307600191807978e+03 -6.828968416516689103e+03 1.229999999999999982e+00
-6.828968416516689103e+03 4.316859260756181271e+01 -3.364999999999950475e+00 2.000000000000000000e+02 -6.708956455497473144e+03 -6.717622271822354378e+03 1.020000000000000018e+00
-6.717622271822354378e+03 6.473086067490403650e+01 -3.369999999999950369e+00 2.000000000000000000e+02 -6.647414262597955712e+03 -6.656085078922837056e+03 1.120000000000000107e+00
-6.656085078922837056e+03 3.031783326653527766e+01 -3.374999999999950262e+00 2.000000000000000000e+02 -6.637566724990989314e+03 -6.646242541315870767e+03 5.000000000000000278e-02
-6.646242488174997561e+03 2.650364787140651046e+01 -3.379999999999950155e+00 2.000000000000000000e+02 -6.516680651856748227e+03 -6.525361468181629789e+03 1.010000000000000009e+00
-6.525361468181629789e+03 5.889605487948403351e+01 -3.384999999999950049e+00 2.000000000000000000e+02 -6.513867047304595872e+03 -6.522552863629477542e+03 1.419999999999999929e+00
-6.522494322056676538e+03 4.559172425158728714e+01 -3.389999999999949942e+00 2.000000000000000000e+02 -6.502277197563532354e+03 -6.510968013888414134e+03 1.120000000000000107e+00
-6.510968004021397974e+03 5.655600875800595340e+00 -3.394999999999949836e+00 2.000000000000000000e+02 -6.496040607485265355e+03 -6.504736423810147244e+03 4.099999999999999756e-01
-6.504734459398663603e+03 7.061459106859103940e+00 -3.399999999999949729e+00 2.000000000000000000e+02 -6.488609634133053987e+03 -6.497310450457935076e+03 1.739999999999999991e+00
-6.497309853883920368e+03 3.431479042926456557e+00 -3.404999999999949623e+00 2.000000000000000000e+02 -6.396618504594406659e+03 -6.405324320919287857e+03 1.040000000000000036e+00
-6.405324320919287857e+03 4.681771637775160144e+01 -3.409999999999949516e+00 2.000000000000000000e+02 -6.380177409013558645e+03 -6.388888225338439952e+03 9.799999999999999822e-01
-6.388888225265679466e+03 4.682474550110363509e+01 -3.414999999999949409e+00 2.000000000000000000e+02 -6.361312589147389190e+03 -6.370028405472270606e+03 8.699999999999999956e-01
-6.370028405465825017e+03 3.622258197622490883e+01 -3.419999999999949303e+00 2.000000000000000000e+02 -6.338950788056243255e+03 -6.347671604381124780e+03 5.999999999999999778e-01
-6.347671604380929239e+03 1.664569041694770490e+01 -3.424999999999949196e+00 2.000000000000000000e+02 -6.310536585610079783e+03 -6.319262401934961417e+03 1.500000000000000000e+00
-6.319262401934960508e+03 1.689959903740941982e+01 -3.429999999999949090e+00 2.000000000000000000e+02 -6.285933832510724642e+03 -6.294664648835606386e+03 1.219999999999999973e+00
-6.294664648835585467e+03 2.445916660817427513e+01 -3.434999999999948983e+00 2.000000000000000000e+02 -6.139931433206133988e+03 -6.148667249531015841e+03 8.299999999999999600e-01
-6.148667249531015841e+03 8.951536278898436194e+01 -3.439999999999948876e+00 2.000000000000000000e+02 -6.091495585977964765e+03 -6.100236402302846727e+03 4.000000000000000222e-01
-6.100236402302846727e+03 7.421416526413004533e+01 -3.444999999999948770e+00 2.000000000000000000e+02 -6.075282229294793069e+03 -6.084028045619674231e+03 1.700000000000000122e-01
-6.084028045528304574e+03 5.909267488203576590e+01 -3.449999999999948663e+00 2.000000000000000000e+02 -6.044988449633266100e+03 -6.053739265958147371e+03 9.300000000000000488e-01
-6.053739265958147371e+03 6.498620078303194703e+01 -3.454999999999948557e+00 2.000000000000000000e+02 -6.028404029905922471e+03 -6.037159846230803851e+03 1.949999999999999956e+00
-6.037159846167758587e+03 6.990695286160531907e+01 -3.459999999999948450e+00 2.000000000000000000e+02 -6.025240218404333973e+03 -6.034001034729215462e+03 5.799999999999999600e-01
-6.033959435887725704e+03 7.161494289401977653e+01 -3.464999999999948344e+00 2.000000000000000000e+02 -6.014811891819112134e+03 -6.023577708143993732e+03 1.909999999999999920e+00
-6.023577677150809905e+03 8.306974968257645031e+00 -3.469999999999948237e+00 2.000000000000000000e+02 -6.004473828098078229e+03 -6.013244644422959936e+03 4.299999999999999933e-01
-6.013244611883237667e+03 1.266853997320572844e+01 -3.474999999999948130e+00 2.000000000000000000e+02 -5.947554536636415833e+03 -5.956330352961297649e+03 8.000000000000000167e-02
-5.956330352961297649e+03 2.276537462116816712e+01 -3.479999999999948024e+00 2.000000000000000000e+02 -5.916731932537063585e+03 -5.925512748861945511e+03 2.899999999999999800e-01
-5.925512748861945511e+03 5.158498502253485896e+01 -3.484999999999947917e+00 2.000000000000000000e+02 -5.867752986496807353e+03 -5.876538802821688478e+03 2.000000000000000111e-01
-5.876538802821688478e+03 6.266329767425260400e+01 -3.489999999999947811e+00 2.000000000000000000e+02 -5.842236947315544057e+03 -5.851027763640425292e+03 1.520000000000000018e+00
-5.851027763640417106e+03 5.013963830575941216e+01 -3.494999999999947704e+00 2.000000000000000000e+02 -5.763181701491907006e+03 -5.771977517816788350e+03 6.199999999999999956e-01
-5.771977517816788350e+03 7.127129741555532405e+01 -3.499999999999947597e+00 2.000000000000000000e+02 -5.757221542259685521e+03 -5.766022358584566973e+03 8.000000000000000444e-01
-5.766019769508116951e+03 3.028346852525891109e+01 -3.504999999999947491e+00 2.000000000000000000e+02 -5.744799599684139139e+03 -5.753605416009020701e+03 1.560000000000000053e+00
-5.753605411949134577e+03 7.728520356698776794e+00 -3.509999999999947384e+00 2.000000000000000000e+02 -5.587885364243999902e+03 -5.596696180568881573e+03 1.800000000000000044e+00
-5.596696180568881573e+03 4.353204085718547844e+01 -3.514999999999947278e+00 2.000000000000000000e+02 -5.569566729394474351e+03 -5.578382545719356131e+03 1.540000000000000036e+00
-5.578382545708226644e+03 4.654178262605739036e+01 -3.519999999999947171e+00 2.000000000000000000e+02 -5.485023015089098408e+03 -5.493843831413980297e+03 2.099999999999999922e-01
-5.493843831413980297e+03 4.460398157157683130e+01 -3.524999999999947065e+00 2.000000000000000000e+02 -5.473058385603645547e+03 -5.481884201928526636e+03 1.189999999999999947e+00
-5.481884195531214573e+03 6.063941408464162741e+00 -3.529999999999946958e+00 2.000000000000000000e+02 -5.403971093503496377e+03 -5.412801909828377575e+03 1.100000000000000089e+00
-5.412801909828377575e+03 3.388487831435812581e+01 -3.534999999999946851e+00 2.000000000000000000e+02 -5.398075644066647328e+03 -5.406911460391528635e+03 4.500000000000000111e-01
-5.406908698475736855e+03 3.317280295824073022e+01 -3.539999999999946745e+00 2.000000000000000000e+02 -5.337012121637256314e+03 -5.345852937962137730e+03 6.199999999999999956e-01
-5.345852937962137730e+03 5.769289129371656344e+01 -3.544999999999946638e+00 2.000000000000000000e+02 -5.278362384951025888e+03 -5.287208201275907413e+03 1.560000000000000053e+00
-5.287208201275907413e+03 7.662158865089067206e+01 -3.549999999999946532e+00 2.000000000000000000e+02 -5.273721854559253188e+03 -5.282572670884134823e+03 5.300000000000000266e-01
-5.282563016675969266e+03 5.416217324627662322e+01 -3.554999999999946425e+00 2.000000000000000000e+02 -5.248173073537644086e+03 -5.257028889862525830e+03 7.900000000000000355e-01
-5.257028889862517644e+03 1.033705159941842489e+01 -3.559999999999946318e+00 2.000000000000000000e+02 -5.213885906106461334e+03 -5.222746722431343187e+03 1.699999999999999956e+00
-5.222746722431343187e+03 1.679610327270285453e+01 -3.564999999999946212e+00 2.000000000000000000e+02 -5.202325065312303195e+03 -5.211190881637185157e+03 1.600000000000000089e+00
-5.211190872057306478e+03 1.622076652537754882e+01 -3.569999999999946105e+00 2.000000000000000000e+02 -5.178776570705325867e+03 -5.187647387030207028e+03 1.840000000000000080e+00
-5.187647387030147001e+03 2.464704963140014371e+01 -3.574999999999945999e+00 2.000000000000000000e+02 -5.172922826175352384e+03 -5.181798642500233655e+03 1.409999999999999920e+00
-5.181795763132538013e+03 2.741783990270917926e+01 -3.579999999999945892e+00 2.000000000000000000e+02 -5.152257562142707684e+03 -5.161138378467589064e+03 3.200000000000000067e-01
-5.161138378466521317e+03 1.542434595511856088e+01 -3.584999999999945786e+00 2.000000000000000000e+02 -5.053116585451792162e+03 -5.062002401776673651e+03 2.999999999999999889e-01
-5.062002401776673651e+03 4.720348604619808697e+01 -3.589999999999945679e+00 2.000000000000000000e+02 -5.017823815050800476e+03 -5.026714631375682075e+03 7.199999999999999734e-01
-5.026714631375682075e+03 4.457564561432455719e+01 -3.594999999999945572e+00 2.000000000000000000e+02 -5.005034825750291930e+03 -5.013930642075173637e+03 1.639999999999999902e+00
-5.013930639269847234e+03 4.741943387252694464e+01 -3.599999999999945466e+00 2.000000000000000000e+02 -5.004498345822068586e+03 -5.013399162146950403e+03 1.100000000000000006e-01
-5.012936852937965341e+03 1.134930985057404751e+00 -3.604999999999945359e+00 2.000000000000000000e+02 -4.975259534514215375e+03 -4.984165350839097300e+03 9.000000000000000222e-01
-4.984165350839097300e+03 1.450280307864874274e+01 -3.609999999999945253e+00 2.000000000000000000e+02 -4.909337726919570741e+03 -4.918248543244451866e+03 2.300000000000000100e-01
-4.918248543244451866e+03 3.781735789646607770e+01 -3.614999999999945146e+00 2.000000000000000000e+02 -4.887992821110226942e+03 -4.896908637435108176e+03 9.000000000000000222e-01
-4.896908637434568845e+03 5.452062913861443150e+00 -3.619999999999945040e+00 2.000000000000000000e+02 -4.878343103204039835e+03 -4.887263919528921178e+03 1.459999999999999964e+00
-4.887263854764249118e+03 5.028436845571232716e+00 -3.624999999999944933e+00 2.000000000000000000e+02 -4.878320480641305949e+03 -4.887246296966187401e+03 1.239999999999999991e+00
-4.886561890150619547e+03 2.770869103668763600e+00 -3.629999999999944826e+00 2.000000000000000000e+02 -4.761587090501377133e+03 -4.770517906826258695e+03 1.909999999999999920e+00
-4.770517906826258695e+03 5.548699255699960986e+01 -3.634999999999944720e+00 2.000000000000000000e+02 -4.731463723170571939e+03 -4.740399539495453610e+03 1.790000000000000036e+00
-4.740399539495453610e+03 4.065815282254555996e+01 -3.639999999999944613e+00 2.000000000000000000e+02 -4.632618596826810062e+03 -4.641559413151691842e+03 1.050000000000000044e+00
-4.641559413151691842e+03 7.444655009063052375e+01 -3.644999999999944507e+00 2.000000000000000000e+02 -4.575149682823351213e+03 -4.584095499148233102e+03 1.100000000000000089e+00
-4.584095499148233102e+03 5.689629012519475992e+01 -3.649999999999944400e+00 2.000000000000000000e+02 -4.551843051226162061e+03 -4.560793867551043149e+03 6.400000000000000133e-01
-4.560793867550967661e+03 4.986032612053673319e+01 -3.654999999999944293e+00 2.000000000000000000e+02 -4.531857765454947184e+03 -4.540813581779828382e+03 4.099999999999999756e-01
-4.540813581777726540e+03 5.627608008410984297e+01 -3.659999999999944187e+00 2.000000000000000000e+02 -4.524616341897492021e+03 -4.533577158222373328e+03 1.709999999999999964e+00
-4.533576438599585344e+03 5.637310421032412222e+01 -3.664999999999944080e+00 2.000000000000000000e+02 -4.493020492574515629e+03 -4.501986308899397045e+03 3.800000000000000044e-01
-4.501986308899397045e+03 1.573183990553360800e+01 -3.669999999999943974e+00 2.000000000000000000e+02 -4.459264180130337991e+03 -4.468234996455219516e+03 1.659999999999999920e+00
-4.468234996455219516e+03 1.472714393738095495e+01 -3.674999999999943867e+00 2.000000000000000000e+02 -4.445394294779138363e+03 -4.454370111104019998e+03 1.800000000000000044e+00
-4.454370110152196503e+03 1.291953995703527980e+01 -3.679999999999943761e+00 2.000000000000000000e+02 -4.407639737270907062e+03 -4.416620553595788806e+03 1.060000000000000053e+00
-4.416620553595788806e+03 2.167133245150596110e+01 -3.684999999999943654e+00 2.000000000000000000e+02 -4.392929275988724839e+03 -4.401915092313606692e+03 1.379999999999999893e+00
-4.401915091902930726e+03 5.624602526938962122e+00 -3.689999999999943547e+00 2.000000000000000000e+02 -4.382635079819794555e+03 -4.391625896144676517e+03 1.320000000000000062e+00
-4.391625862146808686e+03 8.096893886643277582e+00 -3.694999999999943441e+00 2.000000000000000000e+02 -4.345810441518861808e+03 -4.354806257843742969e+03 5.000000000000000278e-02
-4.354806257843742969e+03 2.305816425244422163e+01 -3.699999999999943334e+00 2.000000000000000000e+02 -4.276449739621158187e+03 -4.285450555946039458e+03 8.699999999999999956e-01
-4.285450555946039458e+03 4.299295285197521110e+01 -3.704999999999943228e+00 2.000000000000000000e+02 -4.256463514564946308e+03 -4.265469330889827688e+03 1.649999999999999911e+00
-4.265469330887727665e+03 4.120637074928846033e+01 -3.709999999999943121e+00 2.000000000000000000e+02 -4.237808663067603447e+03 -4.246819479392484936e+03 1.060000000000000053e+00
-4.246819479384533224e+03 1.460624033242972075e+01 -3.714999999999943014e+00 2.000000000000000000e+02 -4.172044728944270901e+03 -4.181060545269152499e+03 1.679999999999999938e+00
-4.181060545269152499e+03 3.104024591907537456e+01 -3.719999999999942908e+00 2.000000000000000000e+02 -4.165564237756911098e+03 -4.174585054081792805e+03 8.800000000000000044e-01
-4.174583514525559622e+03 2.972386519779589875e+01 -3.724999999999942801e+00 2.000000000000000000e+02 -4.133012920147873956e+03 -4.142038736472755772e+03 1.900000000000000022e-01
-4.142038736472755772e+03 4.159897471551951753e+01 -3.729999999999942695e+00 2.000000000000000000e+02 -4.094562808950333419e+03 -4.103593625275215345e+03 7.900000000000000355e-01
-4.103593625275215345e+03 4.468347420497488542e+01 -3.734999999999942588e+00 2.000000000000000000e+02 -4.081547336086258383e+03 -4.090583152411139963e+03 1.080000000000000071e+00
-4.090583150174361435e+03 2.587747842289100220e+01 -3.739999999999942482e+00 2.000000000000000000e+02 -4.065775354190991038e+03 -4.074816170515872727e+03 1.209999999999999964e+00
-4.074816170373807381e+03 6.947068256639795658e-01 -3.744999999999942375e+00 2.000000000000000000e+02 -4.043431889921451329e+03 -4.052477706246332673e+03 6.400000000000000133e-01
-4.052477706246133948e+03 9.236442506200903679e+00 -3.749999999999942268e+00 2.000000000000000000e+02 -4.025667000513032690e+03 -4.034717816837914143e+03 1.209999999999999964e+00
-4.034717816818551000e+03 7.372856287812179943e+00 -3.754999999999942162e+00 2.000000000000000000e+02 -4.011990061845299351e+03 -4.021045878170180913e+03 5.400000000000000355e-01
-4.021045877015791575e+03 1.510108747755254832e+01 -3.759999999999942055e+00 2.000000000000000000e+02 -4.004735557451889235e+03 -4.013796373776770906e+03 1.129999999999999893e+00
-4.013795663501812669e+03 1.063746941865625040e+01 -3.764999999999941949e+00 2.000000000000000000e+02 -3.990477486769575989e+03 -3.999543303094457315e+03 1.830000000000000071e+00
-3.999543302448389113e+03 1.453946890342820808e+01 -3.769999999999941842e+00 2.000000000000000000e+02 -3.976438436201603508e+03 -3.985509252526484943e+03 5.400000000000000355e-01
